scientificName;spCode;organismID;towN;vessel;date;mortality;TL;MAT;SEX;DEPTH;DUR;SPEED;TOWMASS;DECKTIME;CLOUD;SEASTATE;WIND;ATEMP;DTEMP
Scyliorhinus canicula;Scanicula;915;57;4;16/12/2021;1;44;1;1;71;4,067;3,1;225,3161093;32;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;916;57;4;16/12/2021;1;39,5;0;1;71;4,067;3,1;225,3161093;32,60869565;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;917;57;4;16/12/2021;1;47;1;1;71;4,067;3,1;225,3161093;33,2173913;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;918;57;4;16/12/2021;1;44,1;1;1;71;4,067;3,1;225,3161093;33,82608696;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;919;57;4;16/12/2021;1;43;1;1;71;4,067;3,1;225,3161093;34,43478261;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;920;57;4;16/12/2021;1;43,2;1;1;71;4,067;3,1;225,3161093;35,04347826;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;921;57;4;16/12/2021;1;43,6;1;1;71;4,067;3,1;225,3161093;35,65217391;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;922;57;4;16/12/2021;1;43,1;1;0;71;4,067;3,1;225,3161093;36,26086957;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;923;57;4;16/12/2021;1;47;1;0;71;4,067;3,1;225,3161093;36,86956522;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;924;57;4;16/12/2021;1;44,5;1;0;71;4,067;3,1;225,3161093;37,47826087;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;925;57;4;16/12/2021;1;44;1;1;71;4,067;3,1;225,3161093;38,08695652;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;926;57;4;16/12/2021;1;40,5;1;1;71;4,067;3,1;225,3161093;38,69565217;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;927;57;4;16/12/2021;1;40;1;1;71;4,067;3,1;225,3161093;39,30434783;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;928;57;4;16/12/2021;1;43;1;1;71;4,067;3,1;225,3161093;39,91304348;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;929;57;4;16/12/2021;1;42;1;1;71;4,067;3,1;225,3161093;40,52173913;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;930;57;4;16/12/2021;1;41,8;1;1;71;4,067;3,1;225,3161093;41,13043478;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;931;57;4;16/12/2021;1;39,5;0;1;71;4,067;3,1;225,3161093;41,73913043;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;932;57;4;16/12/2021;1;45,5;1;0;71;4,067;3,1;225,3161093;42,34782609;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;933;57;4;16/12/2021;1;41;1;0;71;4,067;3,1;225,3161093;42,95652174;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;934;57;4;16/12/2021;1;45;1;1;71;4,067;3,1;225,3161093;43,56521739;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;935;57;4;16/12/2021;1;44,2;1;1;71;4,067;3,1;225,3161093;44,17391304;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;936;57;4;16/12/2021;1;44,3;1;1;71;4,067;3,1;225,3161093;44,7826087;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;937;57;4;16/12/2021;1;40;0;1;71;4,067;3,1;225,3161093;45,39130435;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;938;57;4;16/12/2021;1;23,8;0;0;71;4,067;3,1;225,3161093;46;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;939;57;4;16/12/2021;1;19,5;0;0;71;4,067;3,1;225,3161093;46,60869565;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;940;57;4;16/12/2021;1;17,4;0;0;71;4,067;3,1;225,3161093;47,2173913;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;941;57;4;16/12/2021;1;19,5;0;0;71;4,067;3,1;225,3161093;47,82608696;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;942;57;4;16/12/2021;1;16,8;0;1;71;4,067;3,1;225,3161093;48,43478261;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;943;57;4;16/12/2021;1;21,5;0;1;71;4,067;3,1;225,3161093;49,04347826;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;944;57;4;16/12/2021;1;24,6;0;0;71;4,067;3,1;225,3161093;49,65217391;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;945;57;4;16/12/2021;0;21;0;1;71;4,067;3,1;225,3161093;50,26086957;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;946;57;4;16/12/2021;1;26,5;0;0;71;4,067;3,1;225,3161093;50,86956522;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;947;57;4;16/12/2021;1;20;0;1;71;4,067;3,1;225,3161093;51,47826087;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;948;57;4;16/12/2021;1;26;0;0;71;4,067;3,1;225,3161093;52,08695652;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;949;57;4;16/12/2021;1;27,5;0;0;71;4,067;3,1;225,3161093;52,69565217;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;950;57;4;16/12/2021;0;23,1;0;1;71;4,067;3,1;225,3161093;53,30434783;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;951;57;4;16/12/2021;0;21;0;0;71;4,067;3,1;225,3161093;53,91304348;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;952;57;4;16/12/2021;1;19,2;0;0;71;4,067;3,1;225,3161093;54,52173913;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;953;57;4;16/12/2021;1;24,2;0;1;71;4,067;3,1;225,3161093;55,13043478;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;954;57;4;16/12/2021;1;22;0;1;71;4,067;3,1;225,3161093;55,73913043;0,75;2;1;14,77286612;-0,339106687
Scyliorhinus canicula;Scanicula;955;58;4;16/12/2021;1;43,2;1;1;123;2,45;3,25;188,0596644;56;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;956;58;4;16/12/2021;1;44,1;1;0;123;2,45;3,25;188,0596644;56,5952381;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;957;58;4;16/12/2021;1;42,1;1;1;123;2,45;3,25;188,0596644;57,19047619;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;958;58;4;16/12/2021;1;42,5;1;0;123;2,45;3,25;188,0596644;57,78571429;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;959;58;4;16/12/2021;1;44,6;1;0;123;2,45;3,25;188,0596644;58,38095238;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;960;58;4;16/12/2021;1;45;1;1;123;2,45;3,25;188,0596644;58,97619048;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;961;58;4;16/12/2021;1;37;0;1;123;2,45;3,25;188,0596644;59,57142857;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;962;58;4;16/12/2021;1;29;0;1;123;2,45;3,25;188,0596644;60,16666667;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;963;58;4;16/12/2021;1;26,5;0;1;123;2,45;3,25;188,0596644;60,76190476;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;964;58;4;16/12/2021;1;18;0;0;123;2,45;3,25;188,0596644;61,35714286;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;965;58;4;16/12/2021;1;17,5;0;1;123;2,45;3,25;188,0596644;61,95238095;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;966;58;4;16/12/2021;1;20;0;0;123;2,45;3,25;188,0596644;62,54761905;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;967;58;4;16/12/2021;1;18,1;0;0;123;2,45;3,25;188,0596644;63,14285714;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;968;58;4;16/12/2021;1;42;1;1;123;2,45;3,25;188,0596644;63,73809524;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;969;58;4;16/12/2021;1;40;0;1;123;2,45;3,25;188,0596644;64,33333333;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;970;58;4;16/12/2021;1;28;0;1;123;2,45;3,25;188,0596644;64,92857143;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;971;58;4;16/12/2021;1;24,2;0;0;123;2,45;3,25;188,0596644;65,52380952;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;972;58;4;16/12/2021;1;27;0;0;123;2,45;3,25;188,0596644;66,11904762;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;973;58;4;16/12/2021;0;23;0;0;123;2,45;3,25;188,0596644;66,71428571;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;974;58;4;16/12/2021;1;18,5;0;0;123;2,45;3,25;188,0596644;67,30952381;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;975;58;4;16/12/2021;0;24,2;0;0;123;2,45;3,25;188,0596644;67,9047619;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;976;58;4;16/12/2021;1;26,2;0;1;123;2,45;3,25;188,0596644;68,5;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;977;58;4;16/12/2021;1;19;0;1;123;2,45;3,25;188,0596644;69,0952381;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;978;58;4;16/12/2021;1;21;0;0;123;2,45;3,25;188,0596644;69,69047619;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;979;58;4;16/12/2021;1;19;0;1;123;2,45;3,25;188,0596644;70,28571429;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;980;58;4;16/12/2021;1;24,5;0;0;123;2,45;3,25;188,0596644;70,88095238;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;981;58;4;16/12/2021;1;22,1;0;0;123;2,45;3,25;188,0596644;71,47619048;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;982;58;4;16/12/2021;1;23,7;0;1;123;2,45;3,25;188,0596644;72,07142857;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;983;58;4;16/12/2021;1;24,6;0;1;123;2,45;3,25;188,0596644;72,66666667;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;984;58;4;16/12/2021;1;28,5;0;0;123;2,45;3,25;188,0596644;73,26190476;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;985;58;4;16/12/2021;1;19;0;1;123;2,45;3,25;188,0596644;73,85714286;0,63;3;2;15,13175318;0,833061426
Scyliorhinus canicula;Scanicula;986;58;4;16/12/2021;1;21,5;0;0;123;2,45;3,25;188,0596644;74,45238095;0,63;3;2;15,13175318;0,833061426
